Date,Time,Temp Out,Out Hum,Dew Pt.,Wind Speed
2023-02-05,05:00,24.0,79.0,20.1,9.9
2023-02-06,14:00,29.1,72.0,23.6,16.2
2023-02-06,23:00,25.2,87.0,23.0,5.9
2023-02-06,22:00,25.5,86.0,23.0,6.4
2023-02-06,21:00,25.4,87.0,23.0,7.1
2023-02-06,20:00,25.5,87.0,23.1,8.0
2023-02-06,19:00,25.5,86.0,23.1,8.4
2023-02-06,18:00,25.9,84.0,23.0,10.0
2023-02-06,17:00,27.0,80.0,23.3,12.8
2023-02-06,16:00,28.8,74.0,23.7,14.4
2023-02-06,15:00,29.0,72.0,23.6,15.5
2023-02-06,13:00,28.7,73.0,23.4,15.9
2023-02-06,12:00,28.3,74.0,23.3,15.2
2023-02-06,00:00,24.9,84.0,22.0,8.4
2023-02-06,11:00,28.4,74.0,23.4,14.7
2023-02-06,01:00,24.5,86.0,22.0,7.7
2023-02-06,02:00,24.5,87.0,22.1,6.7
2023-02-06,04:00,24.2,88.0,22.1,7.6
2023-02-06,05:00,24.2,88.0,22.1,7.1
2023-02-06,03:00,24.3,87.0,22.0,7.4
2023-02-06,07:00,25.1,85.0,22.5,4.7
2023-02-06,08:00,25.7,83.0,22.6,5.6
2023-02-06,09:00,26.0,82.0,22.6,12.2
2023-02-06,10:00,27.9,76.0,23.3,14.5
2023-02-06,06:00,25.1,84.0,22.3,5.5
2023-02-07,17:00,27.4,82.0,24.2,12.6
2023-02-07,14:00,28.1,84.0,25.1,16.8
2023-02-07,15:00,28.0,83.0,24.9,15.0
2023-02-07,16:00,27.1,85.0,24.3,14.8
2023-02-07,18:00,26.2,81.0,22.7,7.6
2023-02-07,13:00,28.1,83.0,24.8,16.3
2023-02-07,20:00,25.7,84.0,22.8,6.6
2023-02-07,21:00,25.6,85.0,22.8,7.1
2023-02-07,22:00,25.0,86.0,22.6,7.8
2023-02-07,23:00,25.1,86.0,22.5,8.8
2023-02-07,19:00,25.8,84.0,22.9,6.8
2023-02-07,12:00,28.6,78.0,24.5,16.0
2023-02-07,11:00,28.5,78.0,24.3,15.0
2023-02-07,10:00,28.4,77.0,23.9,14.0
2023-02-07,09:00,25.6,86.0,23.0,11.6
2023-02-07,08:00,25.5,86.0,22.9,6.6
2023-02-07,07:00,25.3,86.0,22.7,5.1
2023-02-07,06:00,25.3,86.0,22.7,4.0
2023-02-07,05:00,24.4,89.0,22.5,7.8
2023-02-07,04:00,24.8,89.0,22.9,8.1
2023-02-07,03:00,24.8,89.0,22.9,8.4
2023-02-07,02:00,24.9,89.0,22.9,7.6
2023-02-07,01:00,24.9,89.0,23.0,6.8
2023-02-07,00:00,25.0,88.0,22.9,7.3
2023-02-08,14:00,28.6,71.0,22.9,18.9
2023-02-08,15:00,28.6,72.0,23.0,18.5
2023-02-08,16:00,28.2,74.0,23.1,16.4
2023-02-08,17:00,26.3,80.0,22.5,14.3
2023-02-08,18:00,25.1,83.0,22.0,8.5
2023-02-08,23:00,24.3,86.0,21.9,11.2
2023-02-08,20:00,24.8,86.0,22.3,6.6
2023-02-08,21:00,25.0,85.0,22.2,7.1
2023-02-08,22:00,24.4,87.0,22.0,9.1
2023-02-08,13:00,28.9,71.0,23.0,17.0
2023-02-08,19:00,25.1,84.0,22.1,6.6
2023-02-08,12:00,29.1,70.0,23.0,15.5
2023-02-08,11:00,29.1,69.0,22.8,15.9
2023-02-08,10:00,29.0,70.0,22.9,14.8
2023-02-08,01:00,25.0,87.0,22.6,9.6
2023-02-08,02:00,24.6,89.0,22.7,9.2
2023-02-08,03:00,24.4,91.0,22.8,8.4
2023-02-08,04:00,24.2,91.0,22.6,9.0
2023-02-08,00:00,25.1,86.0,22.6,9.4
2023-02-08,06:00,25.2,86.0,22.7,6.2
2023-02-08,07:00,25.1,87.0,22.7,5.1
2023-02-08,08:00,25.9,83.0,22.8,8.3
2023-02-08,09:00,26.4,79.0,22.4,11.5
2023-02-08,05:00,23.7,92.0,22.4,8.6
2023-02-09,13:00,28.8,64.0,21.3,18.0
2023-02-09,22:00,24.6,84.0,21.8,5.6
2023-02-09,21:00,24.9,83.0,21.8,4.9
2023-02-09,20:00,25.1,82.0,21.8,5.5
2023-02-09,19:00,25.4,80.0,21.8,7.0
2023-02-09,18:00,25.7,79.0,21.8,9.0
2023-02-09,17:00,27.2,73.0,21.9,15.9
2023-02-09,16:00,27.7,70.0,21.7,17.1
2023-02-09,15:00,28.5,66.0,21.4,19.1
2023-02-09,14:00,28.6,64.0,21.2,19.0
2023-02-09,12:00,28.2,65.0,21.0,17.8
2023-02-09,23:00,25.0,83.0,21.8,5.6
2023-02-09,10:00,27.7,70.0,21.6,17.3
2023-02-09,00:00,24.3,87.0,22.0,11.9
2023-02-09,01:00,23.9,88.0,21.8,11.7
2023-02-09,02:00,23.9,89.0,21.9,11.1
2023-02-09,03:00,23.8,89.0,21.9,10.0
2023-02-09,04:00,23.7,89.0,21.8,10.0
2023-02-09,11:00,28.0,67.0,21.2,17.8
2023-02-09,06:00,24.3,84.0,21.5,8.2
2023-02-09,07:00,24.4,84.0,21.6,6.2
2023-02-09,08:00,24.5,85.0,21.9,9.3
2023-02-09,09:00,24.6,84.0,21.8,15.4
2023-02-09,05:00,23.5,87.0,21.3,9.8
2023-02-10,14:00,29.1,71.0,23.3,17.4
2023-02-10,15:00,29.1,70.0,23.2,17.5
2023-02-10,16:00,29.0,70.0,23.0,16.2
2023-02-10,17:00,27.2,74.0,22.2,14.1
2023-02-10,18:00,25.9,80.0,22.3,10.6
2023-02-10,20:00,25.8,81.0,22.3,10.2
2023-02-10,21:00,25.9,81.0,22.4,10.9
2023-02-10,22:00,25.2,84.0,22.4,11.7
2023-02-10,23:00,25.1,85.0,22.4,12.2
2023-02-10,13:00,29.1,71.0,23.2,17.8
2023-02-10,19:00,25.8,81.0,22.3,9.9
2023-02-10,12:00,28.4,72.0,23.0,17.6
2023-02-10,11:00,28.5,72.0,23.0,16.3
2023-02-10,10:00,28.3,73.0,22.9,16.1
2023-02-10,09:00,25.5,83.0,22.3,13.6
2023-02-10,08:00,25.3,85.0,22.5,9.3
2023-02-10,07:00,25.2,85.0,22.5,5.5
2023-02-10,06:00,25.1,86.0,22.5,6.1
2023-02-10,05:00,24.4,85.0,21.8,7.0
2023-02-10,04:00,24.1,87.0,21.8,7.2
2023-02-10,03:00,24.3,87.0,22.0,6.1
2023-02-10,02:00,24.3,86.0,21.9,6.2
2023-02-10,01:00,24.5,84.0,21.7,6.0
2023-02-10,00:00,24.8,83.0,21.8,6.0
2023-02-11,14:00,29.4,69.0,23.2,18.6
2023-02-11,15:00,29.2,70.0,23.1,18.4
2023-02-11,16:00,29.0,71.0,23.3,16.9
2023-02-11,17:00,27.4,76.0,22.7,14.5
2023-02-11,18:00,25.6,82.0,22.3,9.6
2023-02-11,23:00,24.9,88.0,22.7,9.9
2023-02-11,20:00,25.5,84.0,22.6,9.6
2023-02-11,21:00,25.5,85.0,22.7,10.4
2023-02-11,22:00,24.9,87.0,22.6,10.5
2023-02-11,13:00,29.0,70.0,22.9,18.2
2023-02-11,19:00,25.6,83.0,22.6,9.2
2023-02-11,12:00,28.9,69.0,22.7,18.2
2023-02-11,11:00,28.7,70.0,22.7,17.7
2023-02-11,10:00,28.6,70.0,22.7,17.4
2023-02-11,01:00,24.8,85.0,22.2,13.1
2023-02-11,02:00,24.8,85.0,22.2,12.5
2023-02-11,03:00,24.8,85.0,22.1,11.4
2023-02-11,04:00,24.1,88.0,21.9,11.3
2023-02-11,00:00,25.1,85.0,22.4,12.8
2023-02-11,06:00,25.1,85.0,22.4,10.6
2023-02-11,07:00,25.2,85.0,22.4,10.6
2023-02-11,08:00,25.5,85.0,22.7,12.5
2023-02-11,09:00,26.0,80.0,22.3,15.6
2023-02-11,05:00,24.1,87.0,21.8,12.0
2023-02-12,14:00,30.4,67.0,23.6,17.9
2023-02-12,23:00,25.1,83.0,22.1,11.5
2023-02-12,22:00,25.3,83.0,22.2,11.5
2023-02-12,21:00,25.7,82.0,22.5,10.4
2023-02-12,20:00,26.0,82.0,22.7,9.4
2023-02-12,19:00,26.0,82.0,22.6,9.4
2023-02-12,18:00,26.3,80.0,22.6,11.2
2023-02-12,17:00,27.9,75.0,23.0,14.1
2023-02-12,16:00,30.2,68.0,23.6,15.7
2023-02-12,15:00,30.3,67.0,23.5,17.4
2023-02-12,13:00,29.6,69.0,23.4,19.0
2023-02-12,12:00,28.9,72.0,23.4,19.4
2023-02-12,00:00,24.9,87.0,22.5,10.3
2023-02-12,11:00,28.8,71.0,23.1,18.5
2023-02-12,01:00,24.4,88.0,22.2,10.2
2023-02-12,02:00,24.4,87.0,22.2,9.8
2023-02-12,04:00,24.2,88.0,22.0,9.8
2023-02-12,05:00,23.9,90.0,22.2,9.8
2023-02-12,03:00,24.4,88.0,22.2,9.4
2023-02-12,07:00,25.5,84.0,22.6,6.9
2023-02-12,08:00,26.1,83.0,22.9,9.7
2023-02-12,09:00,26.7,78.0,22.5,14.3
2023-02-12,10:00,28.9,69.0,22.7,17.4
2023-02-12,06:00,25.3,85.0,22.5,7.4
2023-02-13,17:00,27.5,75.0,22.7,11.5
2023-02-13,14:00,29.3,65.0,22.1,12.3
2023-02-13,15:00,29.2,67.0,22.4,12.5
2023-02-13,16:00,27.9,72.0,22.4,12.6
2023-02-13,18:00,25.9,79.0,22.0,9.5
2023-02-13,13:00,29.1,67.0,22.3,12.1
2023-02-13,20:00,25.4,82.0,22.1,7.1
2023-02-13,21:00,24.9,83.0,21.9,5.4
2023-02-13,22:00,24.0,87.0,21.7,5.9
2023-02-13,23:00,24.6,84.0,21.7,5.9
2023-02-13,19:00,25.5,81.0,22.0,8.1
2023-02-13,12:00,28.8,67.0,22.2,11.8
2023-02-13,11:00,28.8,68.0,22.2,11.3
2023-02-13,10:00,28.7,68.0,22.3,10.9
2023-02-13,01:00,24.1,85.0,21.4,9.9
2023-02-13,02:00,24.1,85.0,21.4,9.6
2023-02-13,03:00,24.1,85.0,21.4,8.8
2023-02-13,04:00,23.9,85.0,21.2,7.8
2023-02-13,00:00,25.0,83.0,21.9,10.7
2023-02-13,06:00,24.9,82.0,21.7,5.8
2023-02-13,07:00,24.8,84.0,21.8,5.7
2023-02-13,08:00,25.4,82.0,22.2,6.5
2023-02-13,09:00,26.1,79.0,22.2,9.6
2023-02-13,05:00,23.5,88.0,21.4,7.9
2023-02-14,14:00,28.0,65.0,20.9,12.4
2023-02-14,23:00,24.5,77.0,20.3,6.5
2023-02-14,22:00,24.4,78.0,20.3,6.8
2023-02-14,21:00,25.0,74.0,20.1,6.1
2023-02-14,20:00,25.4,73.0,20.3,7.2
2023-02-14,19:00,25.4,74.0,20.4,8.0
2023-02-14,18:00,25.5,74.0,20.5,11.3
2023-02-14,17:00,26.9,70.0,20.9,13.1
2023-02-14,16:00,27.4,68.0,20.9,13.6
2023-02-14,15:00,28.0,66.0,21.0,12.6
2023-02-14,13:00,28.6,65.0,21.3,11.0
2023-02-14,12:00,28.4,68.0,21.9,11.2
2023-02-14,00:00,24.2,86.0,21.6,5.2
2023-02-14,11:00,28.2,69.0,22.0,10.9
2023-02-14,01:00,23.3,90.0,21.5,5.1
2023-02-14,02:00,22.9,91.0,21.3,4.8
2023-02-14,04:00,22.7,91.0,21.2,4.1
2023-02-14,05:00,22.7,91.0,21.1,2.4
2023-02-14,03:00,23.1,90.0,21.4,5.4
2023-02-14,07:00,23.9,89.0,21.9,2.0
2023-02-14,08:00,24.9,85.0,22.3,2.2
2023-02-14,09:00,25.4,82.0,22.1,8.2
2023-02-14,10:00,28.0,71.0,22.2,9.7
2023-02-14,06:00,24.1,87.0,21.8,1.3
2023-02-15,17:00,26.6,66.0,19.6,21.0
2023-02-15,14:00,28.1,62.0,20.2,22.9
2023-02-15,15:00,28.3,62.0,20.3,23.9
2023-02-15,16:00,28.3,62.0,20.3,23.9
2023-02-15,18:00,25.7,69.0,19.7,14.5
2023-02-15,13:00,28.2,61.0,20.1,22.1
2023-02-15,20:00,25.2,71.0,19.6,11.8
2023-02-15,21:00,25.3,70.0,19.5,12.2
2023-02-15,22:00,25.2,72.0,19.9,12.1
2023-02-15,23:00,25.1,73.0,20.0,12.4
2023-02-15,19:00,25.5,69.0,19.5,11.8
2023-02-15,12:00,28.0,61.0,19.9,21.3
2023-02-15,11:00,27.8,62.0,19.8,19.2
2023-02-15,10:00,28.0,62.0,20.0,17.1
2023-02-15,09:00,26.8,67.0,20.1,12.9
2023-02-15,08:00,26.4,69.0,20.2,6.8
2023-02-15,07:00,24.2,76.0,19.6,5.4
2023-02-15,06:00,24.2,75.0,19.5,6.7
2023-02-15,05:00,24.0,76.0,19.5,9.5
2023-02-15,04:00,24.3,75.0,19.6,8.2
2023-02-15,03:00,24.3,76.0,19.7,7.8
2023-02-15,02:00,24.3,76.0,19.8,6.6
2023-02-15,01:00,24.4,76.0,19.9,6.1
2023-02-15,00:00,24.7,76.0,20.2,6.1
2023-02-16,14:00,27.2,70.0,21.2,27.6
2023-02-16,15:00,27.0,70.0,21.1,26.5
2023-02-16,16:00,26.8,72.0,21.2,25.9
2023-02-16,17:00,25.8,73.0,20.7,23.2
2023-02-16,18:00,24.4,77.0,20.0,17.3
2023-02-16,23:00,24.1,77.0,19.7,16.7
2023-02-16,20:00,24.4,77.0,20.0,17.0
2023-02-16,21:00,24.4,76.0,19.9,16.9
2023-02-16,22:00,24.1,76.0,19.7,17.4
2023-02-16,13:00,27.4,69.0,21.2,28.2
2023-02-16,19:00,24.5,76.0,20.0,16.6
2023-02-16,12:00,26.9,72.0,21.3,27.1
2023-02-16,11:00,26.8,72.0,21.4,26.6
2023-02-16,10:00,26.5,74.0,21.4,24.4
2023-02-16,01:00,24.9,77.0,20.5,13.3
2023-02-16,02:00,24.6,78.0,20.5,13.6
2023-02-16,03:00,24.5,79.0,20.6,14.3
2023-02-16,04:00,24.2,81.0,20.8,15.6
2023-02-16,00:00,25.1,74.0,20.2,12.6
2023-02-16,06:00,24.5,82.0,21.3,13.3
2023-02-16,07:00,24.7,81.0,21.3,14.8
2023-02-16,08:00,24.9,82.0,21.6,14.8
2023-02-16,09:00,25.3,80.0,21.5,20.4
2023-02-16,05:00,23.7,83.0,20.6,17.6
2023-02-17,13:00,28.0,60.0,19.5,25.6
2023-02-17,22:00,24.0,83.0,21.0,10.0
2023-02-17,21:00,24.2,82.0,21.0,11.3
2023-02-17,20:00,24.2,82.0,20.9,10.1
2023-02-17,19:00,24.5,79.0,20.6,8.7
2023-02-17,18:00,24.8,77.0,20.5,9.8
2023-02-17,17:00,26.6,66.0,19.8,18.7
2023-02-17,16:00,26.8,64.0,19.3,22.5
2023-02-17,15:00,27.6,60.0,19.1,22.8
2023-02-17,14:00,27.7,60.0,19.3,23.5
2023-02-17,12:00,27.4,62.0,19.4,26.6
2023-02-17,23:00,24.1,83.0,20.9,8.9
2023-02-17,10:00,27.2,64.0,19.8,26.1
2023-02-17,00:00,24.3,75.0,19.5,15.9
2023-02-17,01:00,24.0,75.0,19.3,15.8
2023-02-17,02:00,23.9,74.0,18.9,16.3
2023-02-17,03:00,23.9,72.0,18.7,16.9
2023-02-17,04:00,23.8,72.0,18.4,17.4
2023-02-17,11:00,27.0,64.0,19.5,26.9
2023-02-17,06:00,24.4,70.0,18.6,14.2
2023-02-17,07:00,24.5,70.0,18.7,15.5
2023-02-17,08:00,24.7,71.0,19.1,16.8
2023-02-17,09:00,24.8,70.0,19.0,23.4
2023-02-17,05:00,23.4,71.0,18.0,18.1
2023-02-18,14:00,27.6,69.0,21.5,13.5
2023-02-18,15:00,27.5,70.0,21.5,12.0
2023-02-18,16:00,26.6,74.0,21.6,11.5
2023-02-18,17:00,26.2,77.0,21.8,10.4
2023-02-18,18:00,25.0,81.0,21.5,9.2
2023-02-18,20:00,24.8,82.0,21.5,6.5
2023-02-18,21:00,24.8,82.0,21.6,5.0
2023-02-18,22:00,24.2,85.0,21.6,4.9
2023-02-18,23:00,24.1,87.0,21.7,4.9
2023-02-18,13:00,27.2,72.0,21.6,13.5
2023-02-18,19:00,24.7,82.0,21.4,8.6
2023-02-18,12:00,26.8,73.0,21.6,13.4
2023-02-18,11:00,26.9,73.0,21.7,14.8
2023-02-18,10:00,27.1,72.0,21.6,15.4
2023-02-18,09:00,25.2,77.0,20.9,14.7
2023-02-18,08:00,24.8,80.0,21.1,6.8
2023-02-18,07:00,24.3,81.0,20.9,3.8
2023-02-18,06:00,23.9,82.0,20.7,2.5
2023-02-18,05:00,23.1,84.0,20.2,6.6
2023-02-18,04:00,23.3,85.0,20.6,7.1
2023-02-18,03:00,23.7,83.0,20.6,8.2
2023-02-18,02:00,23.9,82.0,20.7,7.9
2023-02-18,01:00,24.1,82.0,20.9,7.1
2023-02-18,00:00,24.1,83.0,20.9,8.1
2023-02-19,14:00,25.1,89.0,23.2,11.4
2023-02-19,15:00,25.1,89.0,23.1,10.8
2023-02-19,16:00,25.0,88.0,22.9,10.2
2023-02-19,17:00,24.7,88.0,22.5,8.5
2023-02-19,18:00,24.2,90.0,22.5,7.8
2023-02-19,23:00,23.9,91.0,22.3,5.9
2023-02-19,20:00,24.2,90.0,22.4,5.2
2023-02-19,21:00,24.2,90.0,22.4,5.2
2023-02-19,22:00,23.9,91.0,22.3,5.9
2023-02-19,13:00,25.2,90.0,23.3,10.1
2023-02-19,19:00,24.2,91.0,22.5,6.5
2023-02-19,12:00,24.9,89.0,22.9,9.4
2023-02-19,11:00,24.8,89.0,22.8,8.9
2023-02-19,10:00,24.8,89.0,22.8,8.7
2023-02-19,09:00,24.0,92.0,22.5,8.7
2023-02-19,08:00,23.9,92.0,22.4,8.7
2023-02-19,07:00,23.7,91.0,22.1,8.9
2023-02-19,06:00,23.7,90.0,22.0,6.0
2023-02-19,05:00,24.0,89.0,22.1,7.2
2023-02-19,04:00,24.5,87.0,22.2,7.8
2023-02-19,03:00,24.5,87.0,22.2,8.2
2023-02-19,02:00,24.5,87.0,22.2,7.1
2023-02-19,01:00,24.3,86.0,21.9,7.1
2023-02-19,00:00,24.2,86.0,21.8,6.1
2023-02-20,14:00,29.5,72.0,23.9,1.9
2023-02-20,15:00,29.5,72.0,23.9,1.9
2023-02-20,16:00,28.9,75.0,24.1,1.1
2023-02-20,17:00,28.1,77.0,23.7,1.3
2023-02-20,18:00,25.8,87.0,23.4,8.1
2023-02-20,23:00,24.3,93.0,23.1,4.7
2023-02-20,20:00,25.3,87.0,23.0,8.5
2023-02-20,21:00,25.0,89.0,23.1,7.2
2023-02-20,22:00,24.4,92.0,23.0,5.6
2023-02-20,13:00,29.8,70.0,23.7,1.3
2023-02-20,19:00,25.4,86.0,22.9,9.2
2023-02-20,12:00,29.5,72.0,23.9,1.8
2023-02-20,11:00,29.0,73.0,23.7,2.9
2023-02-20,10:00,28.7,74.0,23.7,2.9
2023-02-20,01:00,24.1,91.0,22.4,6.1
2023-02-20,02:00,23.5,92.0,22.2,6.1
2023-02-20,03:00,23.2,94.0,22.2,5.9
2023-02-20,04:00,23.0,94.0,21.9,4.9
2023-02-20,00:00,24.1,91.0,22.4,6.2
2023-02-20,06:00,23.1,93.0,21.9,3.1
2023-02-20,07:00,23.7,91.0,22.2,1.8
2023-02-20,08:00,24.5,91.0,22.9,0.8
2023-02-20,09:00,25.5,85.0,22.8,2.5
2023-02-20,05:00,22.7,93.0,21.5,4.1
2023-02-21,13:00,26.5,74.0,21.5,11.9
2023-02-21,22:00,24.0,82.0,20.8,6.2
2023-02-21,21:00,24.9,79.0,21.0,5.8
2023-02-21,20:00,24.9,79.0,21.0,6.0
2023-02-21,19:00,25.0,78.0,20.9,7.2
2023-02-21,18:00,25.3,75.0,20.6,8.7
2023-02-21,17:00,26.3,73.0,21.0,11.6
2023-02-21,16:00,26.8,72.0,21.3,12.4
2023-02-21,15:00,26.8,72.0,21.3,11.9
2023-02-21,14:00,26.5,74.0,21.5,11.7
2023-02-21,12:00,26.1,77.0,21.6,12.1
2023-02-21,23:00,24.2,82.0,21.0,7.2
2023-02-21,10:00,26.0,77.0,21.7,11.9
2023-02-21,00:00,24.2,94.0,23.2,4.6
2023-02-21,01:00,24.2,92.0,22.9,5.4
2023-02-21,02:00,24.3,91.0,22.8,5.9
2023-02-21,03:00,24.4,90.0,22.7,6.4
2023-02-21,04:00,24.5,90.0,22.7,6.1
2023-02-21,11:00,26.3,76.0,21.7,12.3
2023-02-21,06:00,24.2,89.0,22.2,7.3
2023-02-21,07:00,24.2,88.0,22.1,7.2
2023-02-21,08:00,24.5,86.0,22.0,7.6
2023-02-21,09:00,24.4,85.0,21.8,10.6
2023-02-21,05:00,24.0,91.0,22.5,5.7
2023-02-22,14:00,29.0,64.0,21.6,11.4
2023-02-22,15:00,28.8,65.0,21.6,10.7
2023-02-22,16:00,27.9,67.0,21.3,10.9
2023-02-22,17:00,27.4,69.0,21.2,10.5
2023-02-22,18:00,25.9,73.0,20.6,8.3
2023-02-22,20:00,24.0,81.0,20.5,6.3
2023-02-22,21:00,23.8,83.0,20.7,6.1
2023-02-22,22:00,23.4,85.0,20.7,5.7
2023-02-22,23:00,23.4,85.0,20.8,5.1
2023-02-22,13:00,28.9,63.0,21.1,12.3
2023-02-22,19:00,25.5,75.0,20.8,7.0
2023-02-22,12:00,28.6,64.0,21.0,14.2
2023-02-22,11:00,28.4,64.0,20.9,14.3
2023-02-22,10:00,28.3,64.0,20.9,12.1
2023-02-22,01:00,24.0,82.0,20.8,7.7
2023-02-22,02:00,23.5,82.0,20.2,8.2
2023-02-22,03:00,23.5,81.0,20.1,8.2
2023-02-22,04:00,23.2,82.0,19.9,8.4
2023-02-22,00:00,24.2,83.0,21.0,7.6
2023-02-22,06:00,24.3,78.0,20.2,4.1
2023-02-22,07:00,24.3,80.0,20.6,4.8
2023-02-22,08:00,24.9,78.0,20.8,6.0
2023-02-22,09:00,25.4,75.0,20.7,8.4
2023-02-22,05:00,22.9,83.0,20.0,8.0
2023-02-23,13:00,30.0,64.0,22.4,1.9
2023-02-23,22:00,24.9,87.0,22.6,2.7
2023-02-23,21:00,25.2,86.0,22.8,2.3
2023-02-23,20:00,25.8,84.0,22.9,2.5
2023-02-23,19:00,26.6,81.0,23.1,2.8
2023-02-23,18:00,27.0,78.0,22.9,2.9
2023-02-23,17:00,28.2,70.0,22.2,4.8
2023-02-23,16:00,29.9,65.0,22.7,2.8
2023-02-23,15:00,30.3,64.0,22.8,1.3
2023-02-23,14:00,30.2,64.0,22.7,0.8
2023-02-23,12:00,29.3,66.0,22.3,2.3
2023-02-23,23:00,24.6,88.0,22.5,2.9
2023-02-23,10:00,28.2,72.0,22.7,1.5
2023-02-23,00:00,23.3,86.0,20.8,4.2
2023-02-23,01:00,23.2,86.0,20.8,3.8
2023-02-23,02:00,23.0,89.0,21.1,3.5
2023-02-23,03:00,22.9,90.0,21.1,3.1
2023-02-23,04:00,22.8,90.0,21.2,2.6
2023-02-23,11:00,28.8,69.0,22.5,2.3
2023-02-23,06:00,23.2,89.0,21.3,0.5
2023-02-23,07:00,23.2,90.0,21.5,0.8
2023-02-23,08:00,24.5,87.0,22.2,1.5
2023-02-23,09:00,25.1,83.0,22.1,1.4
2023-02-23,05:00,22.4,92.0,21.1,2.4
2023-02-24,13:00,31.1,63.0,23.2,7.2
2023-02-24,22:00,25.5,88.0,23.4,8.8
2023-02-24,21:00,26.2,86.0,23.6,8.0
2023-02-24,20:00,26.5,83.0,23.3,7.3
2023-02-24,19:00,26.9,80.0,23.2,6.5
2023-02-24,18:00,27.4,77.0,23.1,6.6
2023-02-24,17:00,29.8,67.0,22.9,8.7
2023-02-24,16:00,31.2,62.0,22.9,7.2
2023-02-24,15:00,31.4,61.0,23.1,6.6
2023-02-24,14:00,31.2,63.0,23.2,6.5
2023-02-24,12:00,29.7,68.0,23.2,7.6
2023-02-24,23:00,25.4,89.0,23.4,5.8
2023-02-24,10:00,29.2,71.0,23.3,7.7
2023-02-24,00:00,24.4,89.0,22.5,3.1
2023-02-24,01:00,23.7,90.0,22.0,3.6
2023-02-24,02:00,23.4,91.0,21.9,3.6
2023-02-24,03:00,23.3,92.0,21.9,3.4
2023-02-24,04:00,23.3,91.0,21.8,3.4
2023-02-24,11:00,29.4,69.0,23.2,8.4
2023-02-24,06:00,24.2,90.0,22.5,3.7
2023-02-24,07:00,24.4,90.0,22.6,3.6
2023-02-24,08:00,25.2,87.0,22.9,3.2
2023-02-24,09:00,26.0,83.0,22.8,5.6
2023-02-24,05:00,22.9,94.0,21.8,2.7
2023-02-25,13:00,29.5,74.0,24.4,17.0
2023-02-25,14:00,30.1,72.0,24.6,17.7
2023-02-25,15:00,29.7,73.0,24.5,17.8
2023-02-25,16:00,28.2,77.0,23.9,17.7
2023-02-25,17:00,27.6,79.0,23.7,16.4
2023-02-25,19:00,26.4,84.0,23.6,9.0
2023-02-25,20:00,26.2,85.0,23.5,9.0
2023-02-25,21:00,26.2,84.0,23.3,11.2
2023-02-25,22:00,26.1,83.0,22.9,14.0
2023-02-25,12:00,29.7,74.0,24.5,15.1
2023-02-25,18:00,26.6,83.0,23.5,10.7
2023-02-25,23:00,26.1,83.0,22.9,14.2
2023-02-25,11:00,29.5,75.0,24.5,13.9
2023-02-25,09:00,26.6,84.0,23.7,8.2
2023-02-25,08:00,26.2,86.0,23.6,3.3
2023-02-25,07:00,25.5,87.0,23.2,2.3
2023-02-25,06:00,25.1,88.0,23.0,1.6
2023-02-25,05:00,23.9,94.0,22.8,3.3
2023-02-25,04:00,24.2,94.0,23.1,3.7
2023-02-25,03:00,24.3,93.0,23.1,3.0
2023-02-25,02:00,24.3,93.0,23.1,2.6
2023-02-25,01:00,24.8,91.0,23.2,4.0
2023-02-25,00:00,25.3,89.0,23.4,4.4
2023-02-25,10:00,29.2,75.0,24.3,12.1
2023-02-26,14:00,28.5,73.0,23.3,24.9
2023-02-26,15:00,28.7,73.0,23.4,25.0
2023-02-26,16:00,28.5,74.0,23.4,25.8
2023-02-26,17:00,27.3,77.0,23.0,20.8
2023-02-26,13:00,28.4,75.0,23.4,23.8
2023-02-26,19:00,26.0,82.0,22.7,13.5
2023-02-26,20:00,25.6,82.0,22.2,14.9
2023-02-26,21:00,25.6,83.0,22.5,16.5
2023-02-26,22:00,25.2,83.0,22.1,17.0
2023-02-26,23:00,25.2,83.0,22.0,17.4
2023-02-26,12:00,28.4,75.0,23.5,21.9
2023-02-26,18:00,26.4,79.0,22.5,13.4
2023-02-26,10:00,28.6,75.0,23.8,19.4
2023-02-26,00:00,26.1,83.0,23.0,15.5
2023-02-26,01:00,26.1,84.0,23.1,15.5
2023-02-26,02:00,25.8,85.0,23.1,15.9
2023-02-26,03:00,25.6,86.0,23.0,16.5
2023-02-26,04:00,25.7,85.0,23.0,17.2
2023-02-26,11:00,28.7,75.0,23.9,20.6
2023-02-26,06:00,25.8,81.0,22.4,10.2
2023-02-26,07:00,25.8,82.0,22.5,11.2
2023-02-26,08:00,26.1,82.0,22.8,13.0
2023-02-26,09:00,26.3,82.0,22.9,18.0
2023-02-26,05:00,25.4,83.0,22.3,16.6
2023-02-27,14:00,27.5,70.0,21.7,28.5
2023-02-27,15:00,27.7,70.0,21.7,28.5
2023-02-27,16:00,27.0,72.0,21.5,27.5
2023-02-27,17:00,26.4,74.0,21.5,25.5
2023-02-27,18:00,25.2,75.0,20.4,17.6
2023-02-27,20:00,24.9,75.0,20.2,14.0
2023-02-27,21:00,24.9,75.0,20.3,13.2
2023-02-27,22:00,24.9,76.0,20.3,12.8
2023-02-27,23:00,24.9,75.0,20.2,12.2
2023-02-27,13:00,27.8,70.0,21.8,27.7
2023-02-27,19:00,25.0,75.0,20.3,16.1
2023-02-27,12:00,27.7,71.0,22.1,28.3
